codigo_ibge,nome,codigo_uf,nome_porto,transportation_cost
2910404,Encruzilhada,29,suape,23847.53046
2910404,Encruzilhada,29,aratu,22660.77978
2910404,Encruzilhada,29,natal,24716.9057
2403400,Equador,24,suape,25975.24295
2403400,Equador,24,aratu,25654.12145
2403400,Equador,24,natal,26730.95787
2304277,Ererê,23,suape,27133.16391
2304277,Ererê,23,aratu,26737.42559
2304277,Ererê,23,natal,27898.21747
2900504,Érico Cardoso,29,suape,25359.5207
2900504,Érico Cardoso,29,aratu,24238.87266
2900504,Érico Cardoso,29,natal,26220.32731
2506004,Esperança,25,suape,25573.21787
2506004,Esperança,25,aratu,25315.53232
2506004,Esperança,25,natal,26319.78632
3124302,Espinosa,31,suape,25048.00337
3124302,Espinosa,31,aratu,23781.00608
3124302,Espinosa,31,natal,25923.78947
2702553,Estrela de Alagoas,27,suape,24751.08749
2702553,Estrela de Alagoas,27,aratu,24282.76054
2702553,Estrela de Alagoas,27,natal,25531.1731
2910701,Euclides da Cunha,29,suape,25212.49231
2910701,Euclides da Cunha,29,aratu,24501.80849
2910701,Euclides da Cunha,29,natal,26025.15464
2605301,Exu,26,suape,26992.488
2605301,Exu,26,aratu,26411.52962
2605301,Exu,26,natal,27784.76096
2506103,Fagundes,25,suape,25378.48269
2506103,Fagundes,25,aratu,25108.09832
2506103,Fagundes,25,natal,26127.44291
2304301,Farias Brito,23,suape,27211.06485
2304301,Farias Brito,23,aratu,26675.03466
2304301,Farias Brito,23,natal,27996.63385
2203750,Fartura do Piauí,22,suape,27452.55841
2203750,Fartura do Piauí,22,aratu,26540.44449
2203750,Fartura do Piauí,22,natal,28287.31978
1707553,Fátima,17,suape,29875.69315
1707553,Fátima,17,aratu,28517.37609
1707553,Fátima,17,natal,30755.76093
2910750,Fátima,29,suape,24799.86962
2910750,Fátima,29,aratu,24141.73436
2910750,Fátima,29,natal,25606.27764
2910776,Feira da Mata,29,suape,26085.59766
2910776,Feira da Mata,29,aratu,24777.26972
2910776,Feira da Mata,29,natal,26964.2247
2910800,Feira de Santana,29,suape,24361.05071
2910800,Feira de Santana,29,aratu,23539.42027
2910800,Feira de Santana,29,natal,25189.13859
2605400,Feira Nova,26,suape,24894.28525
2605400,Feira Nova,26,aratu,24623.14921
2605400,Feira Nova,26,natal,25644.34769
2802205,Feira Nova,28,suape,24563.13786
2802205,Feira Nova,28,aratu,23997.51713
2802205,Feira Nova,28,natal,25357.37098
2403707,Felipe Guerra,24,suape,27077.55384
2403707,Felipe Guerra,24,aratu,26755.35184
2403707,Felipe Guerra,24,natal,27831.41971
3125606,Felisburgo,31,suape,23308.29056
3125606,Felisburgo,31,aratu,22050.49052
3125606,Felisburgo,31,natal,24185.16052
2403756,Fernando Pedroza,24,suape,26544.26277
2403756,Fernando Pedroza,24,aratu,26306.39058
2403756,Fernando Pedroza,24,natal,27285.79086
1707702,Filadélfia,17,suape,30690.36563
1707702,Filadélfia,17,aratu,29609.87915
1707702,Filadélfia,17,natal,31541.20977
2910859,Filadélfia,29,suape,25623.38865
2910859,Filadélfia,29,aratu,24815.69094
2910859,Filadélfia,29,natal,26447.82015
2403806,Florânia,24,suape,26441.27248
2403806,Florânia,24,aratu,26157.00244
2403806,Florânia,24,natal,27190.36091
2605608,Flores,26,suape,26044.59827
2605608,Flores,26,aratu,25573.65504
2605608,Flores,26,natal,26822.70867
2203800,Flores do Piauí,22,suape,28307.96834
2203800,Flores do Piauí,22,aratu,27488.06634
2203800,Flores do Piauí,22,natal,29130.2696
4107900,Floresta,41,suape,26808.1498
4107900,Floresta,41,aratu,24501.75084
4107900,Floresta,41,natal,27740.21081
2605707,Floresta,26,suape,25936.47462
2605707,Floresta,26,aratu,25376.36873
2605707,Floresta,26,natal,26727.5351
2203859,Floresta do Piauí,22,suape,27941.22979
2203859,Floresta do Piauí,22,aratu,27216.37234
2203859,Floresta do Piauí,22,natal,28751.70841
2203909,Floriano,22,suape,28842.20207
2203909,Floriano,22,aratu,28073.49148
2203909,Floriano,22,natal,29657.24778
2911105,Formosa do Rio Preto,29,suape,27909.29411
2911105,Formosa do Rio Preto,29,aratu,26749.10388
2911105,Formosa do Rio Preto,29,natal,28771.47153
2304350,Forquilha,23,suape,29091.04394
2304350,Forquilha,23,aratu,28674.38008
2304350,Forquilha,23,natal,29856.10863
2304459,Fortim,23,suape,27716.69582
2304459,Fortim,23,aratu,27446.67931
2304459,Fortim,23,natal,28461.2208
2204006,Francinópolis,22,suape,28675.76109
2204006,Francinópolis,22,aratu,27979.82086
2204006,Francinópolis,22,natal,29481.38736
2204105,Francisco Ayres,22,suape,28758.33596
2204105,Francisco Ayres,22,aratu,28020.3235
2204105,Francisco Ayres,22,natal,29569.46254
3126505,Francisco Badaró,31,suape,23969.59087
3126505,Francisco Badaró,31,aratu,22583.50219
3126505,Francisco Badaró,31,natal,24857.2333
2403905,Francisco Dantas,24,suape,27014.3385
2403905,Francisco Dantas,24,aratu,26633.07948
2403905,Francisco Dantas,24,natal,27777.40017
2204154,Francisco Macedo,22,suape,27553.55851
2204154,Francisco Macedo,22,aratu,26906.25842
2204154,Francisco Macedo,22,natal,28354.16127
3126703,Francisco Sá,31,suape,24750.16041
3126703,Francisco Sá,31,aratu,23331.74735
3126703,Francisco Sá,31,natal,25639.79753
2204204,Francisco Santos,22,suape,27871.37667
2204204,Francisco Santos,22,aratu,27219.36302
2204204,Francisco Santos,22,natal,28672.16301
2304509,Frecheirinha,23,suape,29351.39604
2304509,Frecheirinha,23,aratu,28897.86123
2304509,Frecheirinha,23,natal,30121.62171
2506202,Frei Martinho,25,suape,26144.46108
2506202,Frei Martinho,25,aratu,25874.17477
2506202,Frei Martinho,25,natal,26891.90645
2605806,Frei Miguelinho,26,suape,25120.98207
2605806,Frei Miguelinho,26,aratu,24807.12167
2605806,Frei Miguelinho,26,natal,25877.23284
2802304,Frei Paulo,28,suape,24517.08006
2802304,Frei Paulo,28,aratu,23916.52777
2802304,Frei Paulo,28,natal,25316.20693
2204303,Fronteiras,22,suape,27597.88316
2204303,Fronteiras,22,aratu,26977.16363
2204303,Fronteiras,22,natal,28394.76813
3127073,Fruta de Leite,31,suape,24409.10593
3127073,Fruta de Leite,31,aratu,23075.15655
3127073,Fruta de Leite,31,natal,25291.73683
2404002,Frutuoso Gomes,24,suape,26850.54006
2404002,Frutuoso Gomes,24,aratu,26486.15736
2404002,Frutuoso Gomes,24,natal,27611.31417
2506251,Gado Bravo,25,suape,25253.79657
2506251,Gado Bravo,25,aratu,24970.1663
2506251,Gado Bravo,25,natal,26005.08385
2404101,Galinhos,24,suape,26756.21031
2404101,Galinhos,24,aratu,26570.01391
2404101,Galinhos,24,natal,27488.97304
3127339,Gameleiras,31,suape,25140.14564
3127339,Gameleiras,31,aratu,23842.40662
3127339,Gameleiras,31,natal,26018.72265
2606002,Garanhuns,26,suape,24890.08079
2606002,Garanhuns,26,aratu,24473.78778
2606002,Garanhuns,26,natal,25662.27937
2802403,Gararu,28,suape,24604.25975
2802403,Gararu,28,aratu,24074.61998
2802403,Gararu,28,natal,25393.38359
2911253,Gavião,29,suape,25110.90097
2911253,Gavião,29,aratu,24282.80772
2911253,Gavião,29,natal,25938.62888
2204352,Geminiano,22,suape,27889.11632
2204352,Geminiano,22,aratu,27213.159
2204352,Geminiano,22,natal,28693.13036
2304608,General Sampaio,23,suape,28621.49951
2304608,General Sampaio,23,aratu,28250.22126
2304608,General Sampaio,23,natal,29380.36449
2911303,Gentio do Ouro,29,suape,26423.9781
2911303,Gentio do Ouro,29,aratu,25409.21189
2911303,Gentio do Ouro,29,natal,27271.97089
2702900,Girau do Ponciano,27,suape,24535.20884
2702900,Girau do Ponciano,27,aratu,24031.20476
2702900,Girau do Ponciano,27,natal,25320.82804
2911402,Glória,29,suape,25432.09967
2911402,Glória,29,aratu,24851.00848
2911402,Glória,29,natal,26226.94473
2404309,Governador Dix-Sept Rosado,24,suape,27081.16142
2404309,Governador Dix-Sept Rosado,24,aratu,26779.62263
2404309,Governador Dix-Sept Rosado,24,natal,27831.79269
2304657,Graça,23,suape,29174.95775
2304657,Graça,23,aratu,28711.16671
2304657,Graça,23,natal,29946.97507
2802601,Gracho Cardoso,28,suape,24530.18988
2802601,Gracho Cardoso,28,aratu,23975.7893
2802601,Gracho Cardoso,28,natal,25322.92236
2606309,Granito,26,suape,26843.654
2606309,Granito,26,aratu,26258.82504
2606309,Granito,26,natal,27636.70222
2304707,Granja,23,suape,29679.88774
2304707,Granja,23,aratu,29257.44739
2304707,Granja,23,natal,30444.94461
2304806,Granjeiro,23,suape,27077.08721
2304806,Granjeiro,23,aratu,26569.05096
2304806,Granjeiro,23,natal,27858.84599
3127800,Grão Mogol,31,suape,24412.33317
3127800,Grão Mogol,31,aratu,23024.03898
3127800,Grão Mogol,31,natal,25299.72958
2606408,Gravatá,26,suape,24836.4409
2606408,Gravatá,26,aratu,24534.7251
2606408,Gravatá,26,natal,25591.38769
2304905,Groaíras,23,suape,29082.69136
2304905,Groaíras,23,aratu,28651.20713
2304905,Groaíras,23,natal,29850.00854
2404408,Grossos,24,suape,27177.16323
2404408,Grossos,24,aratu,26927.85
2404408,Grossos,24,natal,27919.34722
2304954,Guaiúba,23,suape,28280.86543
2304954,Guaiúba,23,aratu,27969.28868
2304954,Guaiúba,23,natal,29031.00026
2911659,Guajeru,29,suape,24775.21398
2911659,Guajeru,29,aratu,23590.39733
2911659,Guajeru,29,natal,25643.28818
2404507,Guamaré,24,suape,26767.16894
2404507,Guamaré,24,aratu,26576.4958
2404507,Guamaré,24,natal,27500.64177
2911709,Guanambi,29,suape,25331.07802
2911709,Guanambi,29,aratu,24114.26201
2911709,Guanambi,29,natal,26201.70502
2506301,Guarabira,25,suape,25508.25211
2506301,Guarabira,25,aratu,25290.37975
2506301,Guarabira,25,natal,26248.60702
2305001,Guaraciaba do Norte,23,suape,29116.55961
2305001,Guaraciaba do Norte,23,aratu,28646.87466
2305001,Guaraciaba do Norte,23,natal,29889.53968
2305100,Guaramiranga,23,suape,28288.19933
2305100,Guaramiranga,23,aratu,27943.58232
2305100,Guaramiranga,23,natal,29043.48304
2204550,Guaribas,22,suape,27926.03152
2204550,Guaribas,22,aratu,26960.59049
2204550,Guaribas,22,natal,28766.55769
2506400,Gurinhém,25,suape,25339.89887
2506400,Gurinhém,25,aratu,25111.97933
2506400,Gurinhém,25,natal,26082.20596
2506509,Gurjão,25,suape,25721.03475
2506509,Gurjão,25,aratu,25400.18908
2506509,Gurjão,25,natal,26477.19087
2911857,Heliópolis,29,suape,24798.19979
2911857,Heliópolis,29,aratu,24130.75415
2911857,Heliópolis,29,natal,25605.8502
5209705,Hidrolândia,52,suape,27540.48649
5209705,Hidrolândia,52,aratu,25781.2628
5209705,Hidrolândia,52,natal,28453.01404
2305209,Hidrolândia,23,suape,28841.22552
2305209,Hidrolândia,23,aratu,28382.42613
2305209,Hidrolândia,23,natal,29612.99966
2305233,Horizonte,23,suape,28168.29873
2305233,Horizonte,23,aratu,27865.1202
2305233,Horizonte,23,natal,28917.30059
2911907,Iaçu,29,suape,24717.42906
2911907,Iaçu,29,aratu,23772.60588
2911907,Iaçu,29,natal,25559.67626
2606507,Iati,26,suape,24961.04027
2606507,Iati,26,aratu,24506.89796
2606507,Iati,26,natal,25738.66717
2305266,Ibaretama,23,suape,27932.29605
2305266,Ibaretama,23,aratu,27572.56497
2305266,Ibaretama,23,natal,28690.50549
2305308,Ibiapina,23,suape,29297.34544
2305308,Ibiapina,23,aratu,28829.88429
2305308,Ibiapina,23,natal,30069.72793
2506608,Ibiara,25,suape,26423.99118
2506608,Ibiara,25,aratu,25942.02577
2506608,Ibiara,25,natal,27203.05273
2912004,Ibiassucê,29,suape,25051.26399
2912004,Ibiassucê,29,aratu,23864.76267
2912004,Ibiassucê,29,natal,25919.189
2912202,Ibicoara,29,suape,24950.90349
2912202,Ibicoara,29,aratu,23888.13308
2912202,Ibicoara,29,natal,25806.04169
2305332,Ibicuitinga,23,suape,27798.5617
2305332,Ibicuitinga,23,aratu,27438.42652
2305332,Ibicuitinga,23,natal,28557.05653
2606606,Ibimirim,26,suape,25586.15743
2606606,Ibimirim,26,aratu,25095.68309
2606606,Ibimirim,26,natal,26367.9109
2912400,Ibipeba,29,suape,26094.49612
2912400,Ibipeba,29,aratu,25098.81156
2912400,Ibipeba,29,natal,26940.73519
2912509,Ibipitanga,29,suape,25768.42821
2912509,Ibipitanga,29,aratu,24660.98742
2912509,Ibipitanga,29,natal,26627.35739
2912608,Ibiquera,29,suape,25121.38961
2912608,Ibiquera,29,aratu,24133.91606
2912608,Ibiquera,29,natal,25967.96093
3129657,Ibiracatu,31,suape,25428.21018
3129657,Ibiracatu,31,aratu,24027.19769
3129657,Ibiracatu,31,natal,26315.75134
2606705,Ibirajuba,26,suape,24909.70093
2606705,Ibirajuba,26,aratu,24536.87884
2606705,Ibirajuba,26,natal,25675.36651
2913002,Ibitiara,29,suape,25739.58935
2913002,Ibitiara,29,aratu,24664.9852
2913002,Ibitiara,29,natal,26595.02999
2913101,Ibititá,29,suape,26119.42574
2913101,Ibititá,29,aratu,25133.33966
2913101,Ibititá,29,natal,26964.53853
2913200,Ibotirama,29,suape,26435.53548
2913200,Ibotirama,29,aratu,25326.70758
2913200,Ibotirama,29,natal,27293.84474
2305357,Icapuí,23,suape,27396.49548
2305357,Icapuí,23,aratu,27146.6556
2305357,Icapuí,23,natal,28138.36693
2913309,Ichu,29,suape,24709.59761
2913309,Ichu,29,aratu,23906.18515
2913309,Ichu,29,natal,25534.88411
2305407,Icó,23,suape,27164.80139
2305407,Icó,23,aratu,26710.59449
2305407,Icó,23,natal,27938.54672
2404606,Ielmo Marinho,24,suape,26074.42228
2404606,Ielmo Marinho,24,aratu,25907.04296
2404606,Ielmo Marinho,24,natal,26805.44085
2703106,Igaci,27,suape,24622.27415
2703106,Igaci,27,aratu,24155.07714
2703106,Igaci,27,natal,25402.44132
2913408,Igaporã,29,suape,25491.98637
2913408,Igaporã,29,aratu,24309.81179
2913408,Igaporã,29,natal,26358.97802
2502607,Igaracy,25,suape,26466.80176
2502607,Igaracy,25,aratu,26021.97789
2502607,Igaracy,25,natal,27240.34177
2913507,Iguaí,29,suape,23777.41367
2913507,Iguaí,29,aratu,22702.80075
2913507,Iguaí,29,natal,24635.36875
2606903,Iguaracy,26,suape,25856.8345
2606903,Iguaracy,26,aratu,25423.00843
2606903,Iguaracy,26,natal,26629.8257
2305506,Iguatu,23,suape,27369.98121
2305506,Iguatu,23,aratu,26885.60774
2305506,Iguatu,23,natal,28147.82641
4110052,Iguatu,41,suape,27022.71963
4110052,Iguatu,41,aratu,24613.99373
4110052,Iguatu,41,natal,27954.79575
2204659,Ilha Grande,22,suape,30239.46014
2204659,Ilha Grande,22,aratu,29763.00524
2204659,Ilha Grande,22,natal,31011.82836
2506707,Imaculada,25,suape,26081.13345
2506707,Imaculada,25,aratu,25672.87406
2506707,Imaculada,25,natal,26849.91615
2607000,Inajá,26,suape,25464.05246
2607000,Inajá,26,aratu,24941.78448
2607000,Inajá,26,natal,26250.57793
4110300,Inajá,41,suape,27135.93293
4110300,Inajá,41,aratu,24879.46721
4110300,Inajá,41,natal,28067.49778
3130655,Indaiabira,31,suape,24505.84549
3130655,Indaiabira,31,aratu,23237.68802
3130655,Indaiabira,31,natal,25382.32424
4310405,Independência,43,suape,26771.91382
4310405,Independência,43,aratu,24143.97238
4310405,Independência,43,natal,27699.03664
2305605,Independência,23,suape,28304.76729
2305605,Independência,23,aratu,27800.34433
2305605,Independência,23,natal,29084.07633
2506806,Ingá,25,suape,25333.0776
2506806,Ingá,25,aratu,25081.45861
2506806,Ingá,25,natal,26079.16804
2607109,Ingazeira,26,suape,25917.47461
2607109,Ingazeira,26,aratu,25497.00357
2607109,Ingazeira,26,natal,26688.37498
2913705,Inhambupe,29,suape,24304.23995
2913705,Inhambupe,29,aratu,23560.5741
2913705,Inhambupe,29,natal,25122.65035
2703304,Inhapi,27,suape,25266.48857
2703304,Inhapi,27,aratu,24731.10036
2703304,Inhapi,27,natal,26055.22372
2204709,Inhuma,22,suape,28292.09725
2204709,Inhuma,22,aratu,27618.84447
2204709,Inhuma,22,natal,29095.1813
2404705,Ipanguaçu,24,suape,26782.1988
2404705,Ipanguaçu,24,aratu,26529.97116
2404705,Ipanguaçu,24,natal,27525.57501
2305654,Ipaporanga,23,suape,28745.7084
2305654,Ipaporanga,23,aratu,28236.23301
2305654,Ipaporanga,23,natal,29525.09261
2305704,Ipaumirim,23,suape,26910.18382
2305704,Ipaumirim,23,aratu,26444.53978
2305704,Ipaumirim,23,natal,27686.03842
2913804,Ipecaetá,29,suape,24503.93068
2913804,Ipecaetá,29,aratu,23654.84498
2913804,Ipecaetá,29,natal,25335.14949
2914000,Ipirá,29,suape,24773.61699
2914000,Ipirá,29,aratu,23903.19224
2914000,Ipirá,29,natal,25607.00625
4207601,Ipira,42,suape,25567.63721
4207601,Ipira,42,aratu,23028.71162
4207601,Ipira,42,natal,26497.49638
2204808,Ipiranga do Piauí,22,suape,28229.88626
2204808,Ipiranga do Piauí,22,aratu,27545.27307
2204808,Ipiranga do Piauí,22,natal,29034.59305
2305803,Ipu,23,suape,29017.77017
2305803,Ipu,23,aratu,28542.60868
2305803,Ipu,23,natal,29791.70887
2607307,Ipubi,26,suape,27112.08852
2607307,Ipubi,26,aratu,26492.28142
2607307,Ipubi,26,natal,27909.57674
2404804,Ipueira,24,suape,26249.16733
2404804,Ipueira,24,aratu,25897.38567
2404804,Ipueira,24,natal,27009.09311
1709807,Ipueiras,17,suape,29448.71828
1709807,Ipueiras,17,aratu,28086.86221
1709807,Ipueiras,17,natal,30329.43757
2305902,Ipueiras,23,suape,28908.77251
2305902,Ipueiras,23,aratu,28421.49132
2305902,Ipueiras,23,natal,29684.66269
2914109,Ipupiara,29,suape,26302.82145
2914109,Ipupiara,29,aratu,25255.90556
2914109,Ipupiara,29,natal,27154.55331
1400282,Iracema,14,suape,41625.60759
1400282,Iracema,14,aratu,40326.18358
1400282,Iracema,14,natal,42492.50585
2306009,Iracema,23,suape,27220.04312
2306009,Iracema,23,aratu,26840.16708
2306009,Iracema,23,natal,27982.54024
2914208,Irajuba,29,suape,24438.49544
2914208,Irajuba,29,aratu,23468.93063
2914208,Irajuba,29,natal,25283.97507
2914307,Iramaia,29,suape,24844.7872
2914307,Iramaia,29,aratu,23812.00431
2914307,Iramaia,29,natal,25696.78791
2914406,Iraquara,29,suape,25629.94526
2914406,Iraquara,29,aratu,24622.48833
2914406,Iraquara,29,natal,26478.10644
2306108,Irauçuba,23,suape,28913.82135
2306108,Irauçuba,23,aratu,28534.09783
2306108,Irauçuba,23,natal,29673.52289
2914604,Irecê,29,suape,26169.63279
2914604,Irecê,29,aratu,25207.0038
2914604,Irecê,29,natal,27011.98057
2204907,Isaías Coelho,22,suape,27758.99366
2204907,Isaías Coelho,22,aratu,27026.4404
2204907,Isaías Coelho,22,natal,28570.73741
2506905,Itabaiana,25,suape,25193.85127
2506905,Itabaiana,25,aratu,24961.63917
2506905,Itabaiana,25,natal,25937.14306
2802908,Itabaiana,28,suape,24408.06614
2802908,Itabaiana,28,aratu,23806.9718
2802908,Itabaiana,28,natal,25207.46301
2914703,Itaberaba,29,suape,24875.32256
2914703,Itaberaba,29,aratu,23939.70309
2914703,Itaberaba,29,natal,25716.27879
2803104,Itabi,28,suape,24537.349
2803104,Itabi,28,aratu,23996.70642
2803104,Itabi,28,natal,25328.14414
3132107,Itacarambi,31,suape,25626.46094
3132107,Itacarambi,31,aratu,24269.05894
3132107,Itacarambi,31,natal,26509.99792
2607406,Itacuruba,26,suape,25885.79862
2607406,Itacuruba,26,aratu,25302.88762
2607406,Itacuruba,26,natal,26680.13032
2915007,Itaeté,29,suape,24985.71319
2915007,Itaeté,29,aratu,23973.1666
2915007,Itaeté,29,natal,25835.28457
2915106,Itagi,29,suape,24000.13479
2915106,Itagi,29,aratu,22972.79768
2915106,Itagi,29,natal,24852.68102
2915353,Itaguaçu da Bahia,29,suape,26562.30537
2915353,Itaguaçu da Bahia,29,aratu,25581.37762
2915353,Itaguaçu da Bahia,29,natal,27406.27118
2607505,Itaíba,26,suape,25258.72983
2607505,Itaíba,26,aratu,24766.12422
2607505,Itaíba,26,natal,26041.37883
2306207,Itaiçaba,23,suape,27616.33646
2306207,Itaiçaba,23,aratu,27332.16124
2306207,Itaiçaba,23,natal,28363.28486
2205003,Itainópolis,22,suape,27806.90973
2205003,Itainópolis,22,aratu,27105.47621
2205003,Itainópolis,22,natal,28614.46167
2404853,Itajá,24,suape,26713.11301
2404853,Itajá,24,aratu,26451.25385
2404853,Itajá,24,natal,27458.1511
5210802,Itajá,52,suape,28009.89856
5210802,Itajá,52,aratu,26011.64009
5210802,Itajá,52,natal,28934.37931
4111100,Itambé,41,suape,26742.12572
4111100,Itambé,41,aratu,24435.14567
4111100,Itambé,41,natal,27674.19304
2607653,Itambé,26,suape,25053.84655
2607653,Itambé,26,aratu,24836.28545
2607653,Itambé,26,natal,25795.08832
2915809,Itambé,29,suape,23830.52743
2915809,Itambé,29,aratu,22683.55216
2915809,Itambé,29,natal,24695.93437
3133303,Itaobim,31,suape,23712.56592
3133303,Itaobim,31,aratu,22412.14266
3133303,Itaobim,31,natal,24592.90965
2306306,Itapajé,23,suape,28862.80074
2306306,Itapajé,23,aratu,28500.71451
2306306,Itapajé,23,natal,29619.86425
2607703,Itapetim,26,suape,25952.13614
2607703,Itapetim,26,aratu,25569.78172
2607703,Itapetim,26,natal,26717.25819
2916401,Itapetinga,29,suape,23640.61889
2916401,Itapetinga,29,aratu,22519.41922
2916401,Itapetinga,29,natal,24503.63402
2916500,Itapicuru,29,suape,24468.98258
2916500,Itapicuru,29,aratu,23766.05503
2916500,Itapicuru,29,natal,25281.86009
2306405,Itapipoca,23,suape,28956.9029
2306405,Itapipoca,23,aratu,28604.42287
2306405,Itapipoca,23,natal,29712.32906
2306504,Itapiúna,23,suape,28135.56913
2306504,Itapiúna,23,aratu,27775.86342
2306504,Itapiúna,23,natal,28893.43844
3522802,Itaporanga,35,suape,25364.99385
3522802,Itaporanga,35,aratu,23144.31909
3522802,Itaporanga,35,natal,26296.22565
2507002,Itaporanga,25,suape,26402.22979
2507002,Itaporanga,25,aratu,25949.77684
2507002,Itaporanga,25,natal,27177.00726
2916708,Itaquara,29,suape,24282.75976
2916708,Itaquara,29,aratu,23310.57789
2916708,Itaquara,29,natal,25128.75811
2916807,Itarantim,29,suape,23376.39606
2916807,Itarantim,29,aratu,22238.28993
2916807,Itarantim,29,natal,24241.491
2306553,Itarema,23,suape,29394.22198
2306553,Itarema,23,aratu,29047.16287
2306553,Itarema,23,natal,30148.11949
2916856,Itatim,29,suape,24500.28469
2916856,Itatim,29,aratu,23595.67651
2916856,Itatim,29,natal,25338.1516
2306603,Itatira,23,suape,28444.58399
2306603,Itatira,23,aratu,28035.90973
2306603,Itatira,23,natal,29209.44163
2507200,Itatuba,25,suape,25294.96671
2507200,Itatuba,25,aratu,25035.05693
2507200,Itatuba,25,natal,26042.44486
2404903,Itaú,24,suape,27080.13628
2404903,Itaú,24,aratu,26721.6415
2404903,Itaú,24,natal,27839.60623
2205102,Itaueira,22,suape,28446.91506
2205102,Itaueira,22,aratu,27630.79694
2205102,Itaueira,22,natal,29268.56089
3134004,Itinga,31,suape,23824.64925
3134004,Itinga,31,aratu,22503.33327
3134004,Itinga,31,natal,24706.76153
2916906,Itiruçu,29,suape,24346.17854
2916906,Itiruçu,29,aratu,23353.4693
2916906,Itiruçu,29,natal,25194.40233
2917003,Itiúba,29,suape,25505.89621
2917003,Itiúba,29,aratu,24722.61732
2917003,Itiúba,29,natal,26327.43236
2917102,Itororó,29,suape,23611.81749
2917102,Itororó,29,aratu,22512.9938
2917102,Itororó,29,natal,24472.54838
2917201,Ituaçu,29,suape,24780.65409
2917201,Ituaçu,29,aratu,23689.09819
2917201,Ituaçu,29,natal,25639.0965
2917334,Iuiú,29,suape,25642.46704
2917334,Iuiú,29,aratu,24364.30495
2917334,Iuiú,29,natal,26518.69663
2405009,Jaçanã,24,suape,26030.06313
2405009,Jaçanã,24,aratu,25778.37507
2405009,Jaçanã,24,natal,26774.78241
2917409,Jacaraci,29,suape,24890.06768
2917409,Jacaraci,29,aratu,23651.86408
2917409,Jacaraci,29,natal,25763.26589
2703403,Jacaré dos Homens,27,suape,24823.97724
2703403,Jacaré dos Homens,27,aratu,24305.72639
2703403,Jacaré dos Homens,27,natal,25611.08455
3134707,Jacinto,31,suape,23281.916
3134707,Jacinto,31,aratu,22091.92652
3134707,Jacinto,31,natal,24152.31683
2917508,Jacobina,29,suape,25589.84671
2917508,Jacobina,29,aratu,24727.7982
2917508,Jacobina,29,natal,26421.03195
2205151,Jacobina do Piauí,22,suape,27452.27344
2205151,Jacobina do Piauí,22,aratu,26740.69519
2205151,Jacobina do Piauí,22,natal,28261.67424
2917607,Jaguaquara,29,suape,24259.94597
2917607,Jaguaquara,29,aratu,23280.46164
2917607,Jaguaquara,29,natal,25106.80315
2917706,Jaguarari,29,suape,25877.33818
2917706,Jaguarari,29,aratu,25096.15031
2917706,Jaguarari,29,natal,26698.05371
2306702,Jaguaretama,23,suape,27527.34267
2306702,Jaguaretama,23,aratu,27123.51537
2306702,Jaguaretama,23,natal,28292.9549
2306801,Jaguaribara,23,suape,27392.92686
2306801,Jaguaribara,23,aratu,27002.12216
2306801,Jaguaribara,23,natal,28156.79187
2306900,Jaguaribe,23,suape,27315.42271
2306900,Jaguaribe,23,aratu,26905.86968
2306900,Jaguaribe,23,natal,28082.25308
2307007,Jaguaruana,23,suape,27511.39461
2307007,Jaguaruana,23,aratu,27222.72738
2307007,Jaguaruana,23,natal,28259.2373
3135050,Jaíba,31,suape,25305.99492
3135050,Jaíba,31,aratu,23956.81343
3135050,Jaíba,31,natal,26189.10019
2205201,Jaicós,22,suape,27695.85776
2205201,Jaicós,22,aratu,27022.20413
2205201,Jaicós,22,natal,28499.83511
3135100,Janaúba,31,suape,24937.21263
3135100,Janaúba,31,aratu,23577.6239
3135100,Janaúba,31,natal,25821.59932
2405108,Jandaíra,24,suape,26558.36715
2405108,Jandaíra,24,aratu,26370.04643
2405108,Jandaíra,24,natal,27291.8575
2917904,Jandaíra,29,suape,24146.79143
2917904,Jandaíra,29,aratu,23461.02056
2917904,Jandaíra,29,natal,24957.98031
2405207,Janduís,24,suape,26740.81688
2405207,Janduís,24,aratu,26417.3303
2405207,Janduís,24,natal,27495.48477
3135209,Januária,31,suape,25602.0534
3135209,Januária,31,aratu,24201.81016
3135209,Januária,31,natal,26489.37257
2405405,Japi,24,suape,25894.70887
2405405,Japi,24,aratu,25661.84479
2405405,Japi,24,natal,26636.6918
3135357,Japonvar,31,suape,25350.39041
3135357,Japonvar,31,aratu,23920.14317
3135357,Japonvar,31,natal,26240.48381
2703700,Jaramataia,27,suape,24721.28827
2703700,Jaramataia,27,aratu,24217.33435
2703700,Jaramataia,27,natal,25506.55141
2307106,Jardim,23,suape,26760.98495
2307106,Jardim,23,aratu,26208.13154
2307106,Jardim,23,natal,27549.66654
5005004,Jardim,50,suape,29686.30121
5005004,Jardim,50,aratu,27371.72847
5005004,Jardim,50,natal,30618.3069
2405504,Jardim de Angicos,24,suape,26337.63733
2405504,Jardim de Angicos,24,aratu,26145.90778
2405504,Jardim de Angicos,24,natal,27072.1126
2405603,Jardim de Piranhas,24,suape,26531.0613
2405603,Jardim de Piranhas,24,aratu,26191.93768
2405603,Jardim de Piranhas,24,natal,27288.52799
2205250,Jardim do Mulato,22,suape,28987.29057
2205250,Jardim do Mulato,22,aratu,28282.72004
2205250,Jardim do Mulato,22,natal,29793.66367
